"Date","Value"
"04/17/2023",119.3981
"04/18/2023",119.2345
"04/19/2023",119.4377
"04/20/2023",119.2525
"04/21/2023",119.4472
"04/24/2023",119.3486
"04/25/2023",119.7551
"04/26/2023",119.4758
"04/27/2023",119.5754
"04/28/2023",119.376
"05/01/2023",119.5845
"05/02/2023",119.7514
"05/03/2023",119.2773
"05/04/2023",119.19
"05/05/2023",118.7184
"05/08/2023",118.7415
"05/09/2023",118.984
"05/10/2023",118.7561
"05/11/2023",119.1902
"05/12/2023",119.5206
"05/15/2023",119.3288
"05/16/2023",119.3567
"05/17/2023",119.7849
"05/18/2023",120.2642
"05/19/2023",119.9479
"05/22/2023",120.2609
"05/23/2023",120.4913
"05/24/2023",120.6481
"05/25/2023",121.0126
"05/26/2023",120.8022
"05/30/2023",120.7387
"05/31/2023",121.1527
"06/01/2023",120.2628
"06/02/2023",120.2102
"06/05/2023",120.2175
"06/06/2023",120.1906
"06/07/2023",120.0893
"06/08/2023",119.8069
"06/09/2023",119.6781
"06/12/2023",119.889
"06/13/2023",119.4641
"06/14/2023",119.0646
"06/15/2023",118.8447
"06/16/2023",118.7168
"06/20/2023",119.2458
"06/21/2023",119.0438
"06/22/2023",119.074
"06/23/2023",119.4584
"06/26/2023",119.4123
"06/27/2023",119.235
"06/28/2023",119.6759
"06/29/2023",119.8659
"06/30/2023",119.7118
"07/03/2023",119.5618
"07/05/2023",119.6971
"07/06/2023",120.1579
"07/07/2023",119.4293
"07/10/2023",119.3179
"07/11/2023",119.0891
"07/12/2023",118.0104
"07/13/2023",117.5569
"07/14/2023",117.4209
"07/17/2023",117.5139
"07/18/2023",117.4145
"07/19/2023",117.745
"07/20/2023",117.9615
"07/21/2023",118.3072
"07/24/2023",118.1812
"07/25/2023",118.1978
"07/26/2023",118.1097
"07/27/2023",118.2497
"07/28/2023",118.1429
"07/31/2023",118.1738
"08/01/2023",118.9156
"08/02/2023",119.4622
"08/03/2023",119.7123
"08/04/2023",119.1684
"08/07/2023",119.4297
"08/08/2023",119.987
"08/09/2023",119.8273
"08/10/2023",119.5248
"08/11/2023",119.9929
"08/14/2023",120.4451
"08/15/2023",120.5927
"08/16/2023",120.7308
"08/17/2023",120.8924
"08/18/2023",120.7937
"08/21/2023",120.8271
"08/22/2023",120.7274
"08/23/2023",120.4036
"08/24/2023",120.5987
"08/25/2023",120.8752
"08/28/2023",120.687
"08/29/2023",120.6383
"08/30/2023",120.187
"08/31/2023",120.5882
"09/01/2023",121.1011
"09/05/2023",121.7785
"09/06/2023",122.2029
"09/07/2023",122.2903
"09/08/2023",122.2933
"09/11/2023",121.6757
"09/12/2023",121.6301
"09/13/2023",121.3981
"09/14/2023",121.5744
"09/15/2023",121.5361
"09/18/2023",121.5414
"09/19/2023",121.5175
"09/20/2023",121.32
"09/21/2023",121.8972
"09/22/2023",121.8735
"09/25/2023",122.4445
"09/26/2023",122.795
"09/27/2023",123.2947
"09/28/2023",122.8562
"09/29/2023",122.6332
"10/02/2023",123.3573
"10/03/2023",124.0624
"10/04/2023",123.8848
"10/05/2023",124.1752
"10/06/2023",123.6561
"10/10/2023",123.2437
"10/11/2023",123.092
"10/12/2023",123.5087
"10/13/2023",123.8788
"10/16/2023",123.621
"10/17/2023",123.4334
"10/18/2023",124.1001
"10/19/2023",124.0861
"10/20/2023",123.9049
"10/23/2023",123.5935
"10/24/2023",123.9249
"10/25/2023",124.069
"10/26/2023",124.285
"10/27/2023",123.9145
"10/30/2023",123.7044
"10/31/2023",124.1229
"11/01/2023",124.0801
"11/02/2023",123.1995
"11/03/2023",122.1006
"11/06/2023",121.9692
"11/07/2023",122.3882
"11/08/2023",122.4055
"11/09/2023",122.4434
"11/13/2023",122.7389
"11/14/2023",121.6865
"11/15/2023",121.4035
"11/16/2023",121.4953
"11/17/2023",121.1657
"11/20/2023",120.5653
"11/21/2023",120.5182
"11/22/2023",120.9757
"11/24/2023",120.5285
"11/27/2023",120.4893
"11/28/2023",119.9174
"11/29/2023",120.1246
"11/30/2023",120.5421
"12/01/2023",120.2542
"12/04/2023",120.7669
"12/05/2023",121.0731
"12/06/2023",120.8348
"12/07/2023",120.8938
"12/08/2023",121.0499
"12/11/2023",121.2212
"12/12/2023",120.9825
"12/13/2023",121.4667
"12/14/2023",119.8952
"12/15/2023",120.062
"12/18/2023",120.2386
"12/19/2023",119.8116
"12/20/2023",119.8872
"12/21/2023",119.6721
"12/22/2023",119.4214
"12/26/2023",119.2551
"12/27/2023",118.8525
"12/28/2023",118.762
"12/29/2023",118.7686
"01/02/2024",119.6165
"01/03/2024",120.0407
"01/04/2024",119.9775
"01/05/2024",119.7474
"01/08/2024",119.6237
"01/09/2024",120.0296
"01/10/2024",120.1258
"01/11/2024",120.2516
"01/12/2024",119.9009
"01/16/2024",120.9213
"01/17/2024",121.3823
"01/18/2024",121.2366
"01/19/2024",120.9947
"01/22/2024",120.9687
"01/23/2024",121.4244
"01/24/2024",120.8336
"01/25/2024",121.167
"01/26/2024",120.9665
"01/29/2024",121.1888
"01/30/2024",120.9442
"01/31/2024",120.7727
"02/01/2024",120.6832
"02/02/2024",121.2438
"02/05/2024",121.6831
"02/06/2024",121.3021
"02/07/2024",121.2518
"02/08/2024",121.4226
"02/09/2024",121.3851
"02/12/2024",121.2839
"02/13/2024",121.8558
"02/14/2024",121.7411
"02/15/2024",121.5567
"02/16/2024",121.4984
"02/20/2024",121.3769
"02/21/2024",121.3918
"02/22/2024",121.4589
"02/23/2024",121.3991
"02/26/2024",121.4197
"02/27/2024",121.3297
"02/28/2024",121.4886
"02/29/2024",121.5385
"03/01/2024",121.3741
"03/04/2024",121.2454
"03/05/2024",121.2575
"03/06/2024",120.8481
"03/07/2024",120.5744
"03/08/2024",120.3612
"03/11/2024",120.4205
"03/12/2024",120.5468
"03/13/2024",120.3533
"03/14/2024",120.6272
"03/15/2024",120.7884
"03/18/2024",120.9572
"03/19/2024",121.3111
"03/20/2024",121.3092
"03/21/2024",121.1869
"03/22/2024",121.5694
"03/25/2024",121.4143
"03/26/2024",121.4613
"03/27/2024",121.4048
"03/28/2024",121.4498
"03/29/2024",121.4062
"04/01/2024",121.8884
"04/02/2024",121.6881
"04/03/2024",121.4129
"04/04/2024",121.1646
"04/05/2024",121.3671
"04/08/2024",121.1487
"04/09/2024",121.1215
"04/10/2024",121.9628
"04/11/2024",122.003
"04/12/2024",122.6566
"04/15/2024",122.7932
"04/16/2024",123.4732
"04/17/2024",123.375
"04/18/2024",123.3481
"04/19/2024",123.4459
"04/22/2024",123.4011
"04/23/2024",123.0779
"04/24/2024",123.2398
"04/25/2024",123.1916
"04/26/2024",123.3004
"04/29/2024",122.9074
"04/30/2024",123.3446
"05/01/2024",123.3776
"05/02/2024",122.8047
"05/03/2024",122.5056
"05/06/2024",122.2529
"05/07/2024",122.4588
"05/08/2024",122.5562
"05/09/2024",122.5322
"05/10/2024",122.3898
"05/13/2024",122.4068
"05/14/2024",122.3094
"05/15/2024",121.7471
"05/16/2024",121.6189
"05/17/2024",121.638
"05/20/2024",121.6377
"05/21/2024",121.7864
"05/22/2024",121.9514
"05/23/2024",122.1493
"05/24/2024",122.0215
"05/28/2024",121.8382
"05/29/2024",122.5535
"05/30/2024",122.356
"05/31/2024",122.4845
"06/03/2024",122.7156
"06/04/2024",123.0715
"06/05/2024",122.9014
"06/06/2024",122.7416
"06/07/2024",123.8707
"06/10/2024",124.2232
"06/11/2024",124.345
"06/12/2024",124.1411
"06/13/2024",124.3287
"06/14/2024",124.4755
"06/17/2024",124.5427
"06/18/2024",124.2835
"06/20/2024",124.496
"06/21/2024",124.4247
"06/24/2024",124.0379
"06/25/2024",124.26
"06/26/2024",124.5696
"06/27/2024",124.6406
"06/28/2024",124.5172
"07/01/2024",124.7723
"07/02/2024",124.608
"07/03/2024",124.1096
"07/05/2024",123.8192
"07/08/2024",123.706
"07/09/2024",123.7559
"07/10/2024",123.5508
"07/11/2024",123.1267
"07/12/2024",122.8093
"07/15/2024",123.0059
"07/16/2024",123.1024
"07/17/2024",122.892
"07/18/2024",123.1548
"07/19/2024",123.5033
"07/22/2024",123.5735
"07/23/2024",123.7296
"07/24/2024",123.8784
"07/25/2024",123.8341
"07/26/2024",123.9862
"07/29/2024",124.4412
"07/30/2024",124.576
"07/31/2024",123.9223
"08/01/2024",124.1551
"08/02/2024",123.7169
"08/05/2024",123.7919
"08/06/2024",123.8794
"08/07/2024",123.8126
"08/08/2024",123.6961
"08/09/2024",123.1964
"08/12/2024",123.4942
"08/13/2024",123.2819
"08/14/2024",122.7057
"08/15/2024",122.8791
"08/16/2024",122.6944
"08/19/2024",122.1762
"08/20/2024",122.0677
"08/21/2024",122.1407
"08/22/2024",122.6371
"08/23/2024",121.7525
"08/26/2024",121.9678
"08/27/2024",122.1318
"08/28/2024",122.1586
"08/29/2024",122.4706
"08/30/2024",122.5582
"09/03/2024",123.0052
"09/04/2024",122.7434
"09/05/2024",122.6747
"09/06/2024",122.7145
"09/09/2024",122.9408
"09/10/2024",123.2266
"09/11/2024",123.0007
"09/12/2024",122.684
"09/13/2024",121.9128
"09/16/2024",121.7684
"09/17/2024",121.8724
"09/18/2024",121.8295
"09/19/2024",121.5773
"09/20/2024",121.6673
"09/23/2024",121.687
"09/24/2024",121.3868
"09/25/2024",121.6868
"09/26/2024",121.3274
"09/27/2024",121.356
"09/30/2024",121.5298
"10/01/2024",121.9152
"10/02/2024",121.8154
"10/03/2024",122.3469
"10/04/2024",122.4533
"10/07/2024",122.6545
"10/08/2024",122.9111
"10/09/2024",123.1373
"10/10/2024",123.3431
"10/11/2024",123.2275
"10/15/2024",123.773
"10/16/2024",124.1606
"10/17/2024",124.3466
"10/18/2024",124.1511
"10/21/2024",124.7004
"10/22/2024",124.6396
"10/23/2024",124.9181
"10/24/2024",124.743
"10/25/2024",124.8418
"10/28/2024",125.0385
"10/29/2024",125.0952
"10/30/2024",125.0444
"10/31/2024",125.0247
"11/01/2024",125.0403
"11/04/2024",124.8168
"11/05/2024",124.7803
"11/06/2024",125.9311
"11/07/2024",125.016
"11/08/2024",125.8066
"11/12/2024",126.987
"11/13/2024",127.1591
"11/14/2024",127.2123
"11/15/2024",127.1021
"11/18/2024",126.8336
"11/19/2024",126.6361
"11/20/2024",127.1023
"11/21/2024",127.3063
"11/22/2024",127.6683
"11/25/2024",127.211
"11/26/2024",127.6435
"11/27/2024",127.0601
"11/29/2024",126.8114
"12/02/2024",127.3499
"12/03/2024",127.1983
"12/04/2024",126.9956
"12/05/2024",126.6638
"12/06/2024",126.9271
"12/09/2024",126.8394
"12/10/2024",127.1884
"12/11/2024",127.095
"12/12/2024",127.2039
"12/13/2024",127.5569
"12/16/2024",127.5235
"12/17/2024",127.7565
"12/18/2024",127.8936
"12/19/2024",128.8598
"12/20/2024",128.1411
"12/23/2024",128.5356
"12/24/2024",128.5651
"12/26/2024",128.5679
"12/27/2024",128.6972
"12/30/2024",129.0474
"12/31/2024",129.488
"01/02/2025",129.6666
"01/03/2025",129.6721
"01/06/2025",128.7878
"01/07/2025",128.8574
"01/08/2025",129.3038
"01/09/2025",129.4927
"01/10/2025",130.0513
"01/13/2025",130.2142
"01/14/2025",129.5812
"01/15/2025",129.4107
"01/16/2025",129.6284
"01/17/2025",129.6771
"01/21/2025",128.61
"01/22/2025",128.5428
"01/23/2025",128.4336
"01/24/2025",127.6833
"01/27/2025",128.2856
"01/28/2025",128.471
"01/29/2025",128.5324
"01/30/2025",128.2958
"01/31/2025",128.6686
"02/03/2025",129.2815
"02/04/2025",128.2993
"02/05/2025",128.1725
"02/06/2025",128.3958
"02/07/2025",128.6144
"02/10/2025",128.8215
"02/11/2025",128.629
"02/12/2025",128.5321
"02/13/2025",128.0821
"02/14/2025",127.3505
"02/18/2025",127.501
"02/19/2025",127.9207
"02/20/2025",127.3057
"02/21/2025",127.3285
"02/24/2025",127.3749
"02/25/2025",127.5544
"02/26/2025",127.4762
"02/27/2025",128.1589
"02/28/2025",128.4646
"03/03/2025",127.9558
"03/04/2025",128.1864
"03/05/2025",126.7441
"03/06/2025",126.3526
"03/07/2025",126.2243
"03/10/2025",126.5199
"03/11/2025",126.2896
"03/12/2025",126.1251
"03/13/2025",126.2551
"03/14/2025",125.9538
"03/17/2025",125.6291
"03/18/2025",125.7402
"03/19/2025",126.0515
"03/20/2025",126.237
"03/21/2025",126.509
"03/24/2025",126.4403
"03/25/2025",126.3075
"03/26/2025",126.4839
"03/27/2025",126.6098
"03/28/2025",126.6599
"03/31/2025",126.9402
"04/01/2025",126.6783
"04/02/2025",126.6284
"04/03/2025",125.0254
"04/04/2025",126.0693
"04/07/2025",127.0629
"04/08/2025",127.1122
"04/09/2025",126.8819
"04/10/2025",125.3694
"04/11/2025",124.3156
"04/14/2025",123.9908
"04/15/2025",124.1129
"04/16/2025",123.6167
"04/17/2025",123.4733
"04/18/2025",123.3365
"04/21/2025",122.677
"04/22/2025",122.7879
"04/23/2025",123.375
"04/24/2025",123.285
"04/25/2025",123.2454
"04/28/2025",123.0856
"04/29/2025",122.9514
"04/30/2025",122.944
"05/01/2025",123.4811
"05/02/2025",122.859
"05/05/2025",122.6335
"05/06/2025",122.3907
"05/07/2025",122.4652
"05/08/2025",123.1019
"05/09/2025",122.879
"05/12/2025",123.7948
"05/13/2025",123.2905
"05/14/2025",123.0145
"05/15/2025",123.1492
"05/16/2025",123.3969
"05/19/2025",122.7649
"05/20/2025",122.673
"05/21/2025",122.1012
"05/22/2025",122.3865
"05/23/2025",121.7283
"05/27/2025",121.9634
"05/28/2025",122.3295
"05/29/2025",121.9108
"05/30/2025",122.1112
"06/02/2025",121.549
"06/03/2025",121.808
"06/04/2025",121.4093
"06/05/2025",121.3178
"06/06/2025",121.5217
"06/09/2025",121.2757
"06/10/2025",121.4134
"06/11/2025",120.9763
"06/12/2025",120.565
"06/13/2025",120.7131
"06/16/2025",120.5449
"06/17/2025",120.8862
"06/18/2025",121.1093
"06/20/2025",121.411
"06/23/2025",121.5412
"06/24/2025",120.7549
"06/25/2025",120.7333
"06/26/2025",120.0587
"06/27/2025",120.0786
"06/30/2025",119.8269
"07/01/2025",119.7678
"07/02/2025",119.7289
"07/03/2025",119.6678
"07/07/2025",120.0481
"07/08/2025",120.2589
"07/09/2025",120.1608
"07/10/2025",120.253
"07/11/2025",120.3354
"07/14/2025",120.6252
"07/15/2025",120.9095
"07/16/2025",120.8232
"07/17/2025",121.0417
"07/18/2025",120.7674
"07/21/2025",120.4157
"07/22/2025",120.1036
"07/23/2025",119.9888
"07/24/2025",119.9892
"07/25/2025",120.4082
"07/28/2025",121.0228
"07/29/2025",121.3652
"07/30/2025",121.7944
"07/31/2025",122.1088
"08/01/2025",121.6148
"08/04/2025",121.3757
"08/05/2025",121.3068
"08/06/2025",120.9198
"08/07/2025",120.9142
"08/08/2025",120.7562
"08/11/2025",121.1021
"08/12/2025",120.6964
"08/13/2025",120.5533
"08/14/2025",121.0518
"08/15/2025",120.7606
"08/18/2025",120.9792
"08/19/2025",121.137
"08/20/2025",121.1828
"08/21/2025",121.485
"08/22/2025",120.6974
"08/25/2025",120.8298
"08/26/2025",120.9304
"08/27/2025",121.1236
"08/28/2025",120.6537
"08/29/2025",120.6028
"09/02/2025",121.0716
"09/03/2025",120.9032
"09/04/2025",121.1565
"09/05/2025",120.5394
"09/08/2025",120.5152
"09/09/2025",120.5746
"09/10/2025",120.5447
"09/11/2025",120.381
"09/12/2025",120.4905
"09/15/2025",120.0042
"09/16/2025",119.586
"09/17/2025",119.6063
"09/18/2025",120.0986
"09/19/2025",120.2166
"09/22/2025",120.2461
"09/23/2025",120.0568
"09/24/2025",120.6024
"09/25/2025",120.9635
"09/26/2025",120.8615
